,Unnamed: 0.1,Unnamed: 0,newstitle,cleanedtext
3956,,922,,시더스그룹과 서울문화예술원은 오는 오후 시 & ;튀르키예 시리아 대지진 < >난민<\/ >돕기 자선음악회& ;를 광림아트센터 장천홀에서 개최한다. 자선음악회에는 소프라노 자원을 비롯해 소프라노 강민성 테너 하만택
3957,,923,,사회복지법인 춘강 이사장 이동한 산하 기관 임직원 일동은 최근 지진으로 어려움을 겪고 있는 튀르키예 지진피해 < >난민<\/ >을 돕기 위해 성금 만원을 대한적십자사 제주특별자치도지사에 전달했다.
3958,,924,,u u는 지난해 조 바이든 대통령이 발표한 우크라이나 < >난민<\/ > 포용정책으로 전쟁으로 고향을 떠난 우크라이나 시민과 가족 중 미국인 후원자가 있는 이들에게 최대 년간 미국 체류를 허용하는 프로그램이다
3959,,925,,u u는 지난해 조 바이든 대통령이 발표한 우크라이나 < >난민<\/ > 포용정책으로 전쟁으로 고향을 떠난 우크라이나 시민과 가족 중 미국인 후원자가 있는 이들에게 최대 년간 미국 체류를 허용하는 프로그램입니다
3960,,926,,필리포 그란디 유엔< >난민<\/ >기구 unhc 최고대표는 러시아가 혼자가 된 우크라이나 어린이 < >난민<\/ >들에게 여권을 발급함으로써 근본적인 아동보호 원칙을 어겼다고 비난했습니다.그는 러시아 정부가 아이들을 러시아
3961,,927,,< >난민<\/ > 신청을 거부 당하자 한국 정부에 앙심을 품고 애먼 노부부를 살해하려 교도소에서 흉기 난동을 법무부에 < >난민<\/ >인정 신청을 했지만 실패했다. a씨는 출국시한 지난해 다가오자 불안감에 이같은
3962,,928,,< >난민<\/ > 인정을 받지 못하자 한국 정부에 앙심을 품고 이유 없이 노부부에게 흉기를 휘두른 대 아프가니스탄 법무부에 < >난민<\/ > 인정 신청을 했지만 인정받지 못했다. a씨는 올해 월까지 출국해야 상황에 놓이자
3963,,929,,< >난민<\/ > 신청을 거부당하자 한국 정부에 앙심을 품고 이유 없이 노부부를 살해하려 아프가니스탄 국적 이후 법무부에 < >난민<\/ > 인정 신청을 했으나 거부당했고 지난해 월까지 출국해야 상황에 놓이자
3964,,930,,< >난민<\/ > 인정을 받지 못해 강제출국 상황에 놓이자 골목에서 안면 없는 노부부를 살해하려 아프가니스탄 법무부에 < >난민<\/ > 인정 신청을 했지만 인정받지 못했고 지난해 월까지 출국해야 상황에
3965,,931,,< >난민<\/ > 신청을 거부당하자 한국 정부에 앙심을 품고 이유 없이 노부부에게 흉기를 휘두른 아프가니스탄 국적 이후 자신의 통역업무 전력으로 인해 아프가니스탄 정부에 보복당할 있다고 생각해 < >난민<\/ > 신청을 했으나
3966,,932,,< >난민<\/ > 인정을 받지 못했다는 이유로 아무런 연관도 없는 노부부를 살해하려 아프가니스탄 국적 남성이 법무부에 < >난민<\/ > 인정 신청을 했지만 받아들여지지 않았다. 이에 자국으로 돌아가야 상황에 놓이자
3967,,933,,규정으로 인해 말기 암환자들이 차 의료기관에서 내몰려 병원 병원으로 떠돌아다녀야 < >난민<\/ > 신세로 내몰리고 있다”고 설명했다. 병원입장에서는 말기 암 환자들이 증상이 악화 돼 응급실을 찾을 경우 더
3968,,934,,“범행 당시 극심한 스트레스로 심신미약” 주장 · 심 중형 선고 한국 정부가 자신을 < >난민<\/ >으로 법무부에 < >난민<\/ > 인정 신청을 했지만 인정받지 못했고 지난해 월까지 출국해야 상황에 놓이자
3969,,935,,기자 < >난민<\/ > 인정을 받지 못하자 한국 정부에 앙심을 품고 이유 없이 노부부를 살해하려 혐의로 재판에 법무부에 < >난민<\/ > 인정 신청을 했지만 인정받지 못했고 지난해 월까지 출국해야 상황에 놓이자
3970,,936,,< >난민<\/ >으로 인정 받지 못하자 한국 정부에 앙심을 품고 이유 없이 노부부를 살해하려 혐의로 재판에 법무부에 < >난민<\/ > 인정 신청을 했지만 인정받지 못했고 지난해 월까지 출국해야 상황에 놓이자
3971,,937,,대전 오메가교회 담임 황성은 목사 시리아 < >난민<\/ >들이 거주하는 레바논 강성 이슬람 지역에 ‘자흘레 현재 약 천만 명의 시리아인들이 각지로 흩어져 < >난민<\/ > 생활을 있다. 이에 오메가교회는 코로나 중이던
3972,,938,,기자회견에서 답변하는 조 바이든 미국 대통령 워싱턴 epa=연합뉴스 미국 정부가 < >난민<\/ > 입국을 확대하기 구성해 < >난민<\/ > 인당 천 달러 약 만원 모금하고 신원 조회를 통과해 입국자 지원 계획을 제출하면
3973,,939,,< >난민<\/ > 인정을 받지 못하자 한국 정부에 앙심을 품고 이유 없이 노부부를 살해하려 혐의로 재판에 넘겨진 법무부에 < >난민<\/ > 인정 신청을 했지만 인정받지 못했고 지난해 월까지 출국해야 상황에 놓이자
3974,,940,,< >난민<\/ >신청을 거부당하자 한국 정부에 앙심을 품고 노부부에게 흉기를 휘두른 대 아프가니스탄인이 이후 자신의 통역업무 전력으로 인해 아프가니스탄 정부에게 보복당할 있다고 생각해 < >난민<\/ >신청을 했으나
3975,,941,,< >난민<\/ > 지위를 인정받지 못하자 앙심을 품고 일면식도 없는 노부부에게 흉기를 휘두른 대 남성이 법무부에 < >난민<\/ > 인정 신청을 했지만 인정받지 못했고 올해 월까지 출국해야 상황에 놓이자 극도의 압박감에
3976,,942,,미국 정부가 민간인 주도로 < >난민<\/ >들의 초기 정착을 후원하는 프로그램을 마련했습니다.미국에 정착한 탈북 < >난민<\/ >들은 맞춤형 지원이 이뤄질 것이라는 기대를 나타냈습니다. 보도합니다.미국 정부가
3977,,943,,미국 정부가 < >난민<\/ >들의 정착을 돕기 위해 < >난민<\/ >지원단체가 미국 국민을 후원에 참여시키기로 했습니다. 시리아와 미얀마 < >난민<\/ > 문제 해결을 위한 국제사회의 동참도 강조했습니다. 워싱턴에서 김수진 특파원입니다
3978,,944,,지진 발생 지역은 시리아 내전으로 인한 < >난민<\/ >들이 많이 모여 살던 곳으로 겨울 추위에 텐트촌마저 무너져 시리아 북부까지 덮친 지진 피해 지역에도 수백만 명의 < >난민<\/ >들이 텐트나 임시 건물에서 생활 중이라 끔찍한
3979,,945,,튀르키예 시리아 대지진 < >난민<\/ >돕기 자선음악회가 오는 광림아트센터 장천홀에서 열린다. 음악회는 서울문화예술원 시더스그룹 주최 코리아아르츠그룹 광림실업인선교회 주관으로 펼쳐진다. 음악회는
3980,,946,,일반 미국인이 & ;환영단& ; 만들어 일동안 < >난민<\/ > 정착 지원 김동현 특파원 = 미국 정부가 미국에 정착하는 < >난민<\/ >을 돕기 위한 민간인 주도의 프로그램을 마련했다. 국무부는 정부의 < >난민<\/ > 수용 프로그램 us a
3981,,947,,연방정부가 < >난민<\/ > 입국을 확대하기 위해 시민들의 개인적인 후원을 허용하는 제도를 시범 도입한다 어제 로이터통신에 따르면 프로그램은 국내에 거주하는 명 이상이 & ;환영단& ; w c 구성해 < >난민<\
3982,,948,,명 이상이 후원금 모금해 입국·정착 지원 가능 미국 정부가 < >난민<\/ > 입국을 확대하기 위해 시민들의 개인적인 소식통에 따르면 프로그램은 미국에 거주하는 명 이상이 & ;환영단& ; w c 구성해 < >난민<\/
3983,,949,,현지시간 스위스 공영방송 s f에 따르면 스위스 루체른주 지방의회 우르반 프라이에 의원은 우크라이나 < >난민<\/ > < >난민<\/ > 신청자 명을 대리해 소송을 루체른주 법원에 냈다고 밝혔습니다. 프라이에 의원은
3984,,950,,루체른주 지방의회 우르반 프라이에 의원은 우크라이나 < >난민<\/ > < >난민<\/ > 신청자 명을 대리해 소송을 루체른주 법원에 냈다고 현지시간 스위스 공영방송 s f에 밝혔습니다. 프라이에 의원은 스위스의 높은
3985,,951,,방글라데시 정예 경찰 부대가 보호 임무를 맡은 로힝야족 < >난민<\/ >에 갈취 자의적 체포 괴롭힘을 < >난민<\/ >과 인도주의 활동가들은 무장경찰대대의 감독 하에 경찰의 학대와 범죄 활동이 증가해 안전이
3986,,952,,루체른주 지방의회 우르반 프라이에 의원은 우크라이나 < >난민<\/ > < >난민<\/ > 신청자 명을 대리해 소송을 루체른주 법원에 냈다고 현지시간 스위스 공영방송 s f에 밝혔다. 프라이에 의원은 스위스의 높은 물가를
3987,,953,,튀르키예 주재 대만 대표부 현지 ngo와 협력 합의 대만이 튀르키예에 거주하는 우크라이나 < >난민<\/ > 어린이들을 < >난민<\/ > 어린이들을 위해 교실을 지어주고 디지털 교육 장비 등을 제공해 주기로 & ;망명 신청자 이주민과
3988,,954,,▲ 우간다 남서부 지역 냐카반데 < >난민<\/ >경유센터에서 식량과 물자수령 기다리는 여성과 아동들. 사진제공 d c < >난민<\/ > 아동 지원에 나선다고 밝혔다. 마이다스행복재단은 협약을 통해 후원금 천만 원을
3989,,955,,유엔< >난민<\/ >기구 unhc 따르면 해 발생한 전 세계 강제 이주민은 억 명을 넘어섰다. 전쟁이나 앞으로 식량위기와 기후위기 인플레이션 등으로 < >난민<\/ >이 더욱 늘어날 것으로 전망됨에 취약 상태에
3990,,956,,d c·민주콩고 < >난민<\/ > 아동 지원에 나선다고 밝혔다. 세이브더칠드런은 마이다스아이티 산하 후원금은 우간다 < >난민<\/ >경유센터 정착촌에 거주하는 세 미만 < >난민<\/ > 아동의 영양실조를 줄이기 위한
3991,,957,,우간다 남서부 지역 냐카반데 < >난민<\/ >경유센터에서 식량과 물자수령 기다리는 여성과 아동들 콩고민주공화국 < >난민<\/ > 아동 지원에 나섰다고 밝혔다. 전 세계 수많은 국가들이 수십 년에 걸친 분쟁 경제적 불황
3992,,958,,전 세계 피< >난민<\/ > 억명 돌파 d 콩고 내전 격화로 우간다 지역 < >난민<\/ > 유입 급증 유엔< >난민<\/ >기구 unhc 따르면 해 발생한 전 세계 강제 이주민은 억 명을 넘어섰으며 전쟁이나 내전 정치적 박해
3993,,959,,nhk는 유엔< >난민<\/ >기구 unhc 집계를 인용해 현재 피란민 수는 명을 넘었으며 우크라이나 침공 주년을 앞둔 최근에도 연일 사람들이 국외로 피난 중이라고 전했다. 나라별로는 폴란드가
3994,,960,,젤렌스키 대통령은 폴란드 체류 중인 우크라이나 < >난민<\/ >을 찾아 격려하고 폴란드 국민과도 만날 계획인 것으로 전해졌습니다. 우크라전 발발 이후 젤렌스키 대통령의 공식 해외 방문은 지난해 미국 워싱턴 올해
3995,,961,,폴란드는 지난해 러시아의 침공 이후 가장 적극적으로 우크라이나를 지원해왔고 특히 명이 넘는 우크라이나 < >난민<\/ >을 수용했습니다. 젤렌스키 대통령은 폴란드에 각별한 감사를 나타내며 더 군사 지원과
3996,,962,,시흥시 미얀마 재정착< >난민<\/ >의 따뜻한 겨울나기 돕는 나눔 행사 마련 시흥시와 시흥시외국인복지센터는 지난 시흥시외국인복지센터에서 미얀마 재정착< >난민<\/ > 가정을 대상으로 겨울 의류와 컴퓨터 생활용품 나눔을
3997,,963,,△인도적 체류자에 대한 지위와 처우가 국제규범의 보충적 보호 취지에 부합하도록 ｢< >난민<\/ >법｣ 관련 인도적 체류자의 지위와 처우가 국제규범의 보충적 보호 취지에 부합하기 위해 선행되어야 ｢< >난민<\/ >
3998,,964,,기사내용 요약 요르단 < >난민<\/ > 만명 구호에 억 천만 달러 우크라 전쟁 세계적 인플레이션 악영향 서울=뉴시스 차미례 기자 = 요르단 정부는 현지시간 국내 수용 시리아< >난민<\/ >들에게 필요한 지원금 가운데
3999,,965,,한국교회의 성장은 이미 다 아는 사실 온 성도 전도사역 참여하는 계기 돼야 그는 “첫째로 하나님께서 시대 행하시는 일에 우리가 감동을 받는 것”이라며 “디아스포라 < >난민<\/ >선교와 하나님이 지금
4000,,966,,소말리아 < >난민<\/ > 출신이자 여성 무슬림으로는 처음으로 미국 연방의회 의원에 당선됐던 일한 오마르 어린 시절 소말리아 내전으로 케냐 < >난민<\/ > 캠프에서 년간 거주했고 세 되던 해 부모와 미국으로
4001,,967,,러시아의 우크라이나 침략 전쟁에 반대하며 이들이 낸 < >난민<\/ >인정신청이 받아들여지지 않았기 때문이다. 이날 & ;한겨레& ;가 입수한 두 사람의 ‘< >난민<\/ > 불인정 사유서’를 당국은 < >난민<\/ > 불인정 이유 중
4002,,968,,박노자 노르웨이 오슬로대 교수 일자 한겨레 기고에서 박노자 교수는 ‘러시아 < >난민<\/ >들을 환영해야 이유’ 제목의 글에서 인천공항 터미널에서 ‘동물원의 동물처럼’ 갇혀 노숙하는 러시아인들이 < >난민<\/ > 심사
4003,,969,,강 의원은 & ;발달장애인의 행동문제 치료를 위해서는 장기간 주기적인 병원 방문이 필요하지만 정부가 지정한 거점병원 수가 너무나도 적어 수백 떨어진 병원을 이용해야 의료< >난민<\/ > 문제가 심각한 상황& ;이라며
4004,,970,,의료< >난민<\/ > 문제가 발생하고 있는 발달장애인 의료접근성을 높이고 건강권 보장을 강화한다는 취지다. 국회 더불어민주당 강선우 의원은 발달장애인 의료인프라 강화를 위한 발달장애인 권리보장 지원에 법률
4005,,971,,강선우 의원은 & ;발달장애인의 행동문제치료를 위해서는 장기간 주기적인 병원 방문이 필요하지만 거점병원 수가 너무 적어 타 지역 병원을 이용해야 의료< >난민<\/ > 문제가 심각한 상황& ;이라며 & ;발달장애인이 어디에 살든
4006,,972,,강 의원은 & ;발달장애인의 행동문제 치료를 위해서는 장기간 주기적인 병원 방문이 필요하지만 정부가 지정한 거점병원 수가 너무나도 적어 수백 킬로 떨어진 병원을 이용해야 의료< >난민<\/ > 문제가 심각한 상황& ;이라며
